长沙锦勤环保科技有限公司,10000人以上,上市公司,长沙-芙蓉区,日结工资销售（包住）,1-1.5万/月,"['【企业介绍】', '公司成立于2004年，是环保产业，受大家关注，受各大经济时报关注并报道的企业。公司秉承自己研发、生产、销售一体化企业发展战略，目前规模已达800余家分公司，帮助800位内部销售人员成为成功职场人士，员工人数达3万人，企业目前正在如火如荼的发展。', '【职位要求】', '1、18—30岁，男女不限', '2、积极主动，有较好的沟通能力。具有亲和力。', '3、应届毕业生、退伍军人以及有销售经验者优先录用。', '【岗位职责】', '1、线上线下整合营销，团队协作式工作方式，实体产品销售', '2、定期与客户沟通，建立良好的长期合作关系；开拓新市场，发展新客户，增加产品销售范围。', '3、团队合作精神非常融洽，一对一带薪培训、', '【薪资体系】', '1，底薪3000+高提成+线上订单，转正底薪4500+高提成+线上订单,', '2，提成30%起+日奖+周奖+月奖+年终奖+线上订单(日收入200-600不等 多劳多得，上不上顶)', '【晋升渠道】', '公司内部提升，发展空间大，晋升快，有完善的晋升制度体系：', '业务代表——业务领队——主管——总监——区域经理', '（我们不分先来后到，更注重个人素养和业务能力！能者先达，发展前景乐观！）', '【福利】', '1、免费提供员工住宿，宿舍有空调、洗衣机、24小时热水供应', '2、集团公司每年组织两次以上国际国内旅游，公司内定期聚会、野外生存、户外拓展训练假日旅游、生日、带薪年Party假等；', '不管你失败多少次,不论你是何学历,不管是工厂技工,还是刚毕业的大学生或是餐厅服务员,还是农村的孩子,只要你有梦想,有态度,有决心,有行动,就可以加入我们公司的团队,帮助你成长,发展,让你更优秀,因为我们可以把你培养成下一个事业成功者,欢迎咨询、来访。', '18~30岁有意者请直接投递简历，方便联系，谢谢！', '公司地址：芙蓉区芙蓉中路定王台定王大厦26楼2627室']"
长沙锦勤环保科技有限公司,10000人以上,上市公司,长沙-芙蓉区,市场拓展专员,1-1.5万/月,"['【企业介绍】', '公司成立于2004年，是环保产业，受大家关注，受各大经济时报关注并报道的企业。公司秉承自己研发、生产、销售一体化企业发展战略，目前规模已达800余家分公司，帮助800位内部销售人员成为成功职场人士，员工人数达3万人，企业目前正在如火如荼的发展。', '【职位要求】', '1、18—30岁，男女不限', '2、积极主动，有较好的沟通能力。具有亲和力。', '3、应届毕业生、退伍军人以及有销售经验者优先录用。', '【岗位职责】', '1、线上线下整合营销，团队协作式工作方式，实体产品销售', '2、定期与客户沟通，建立良好的长期合作关系；开拓新市场，发展新客户，增加产品销售范围。', '3、团队合作精神非常融洽，一对一带薪培训、', '【薪资体系】', '1，底薪3000+高提成+线上订单，转正底薪4500+高提成+线上订单,', '2，提成30%起+日奖+周奖+月奖+年终奖+线上订单(日收入200-600不等 多劳多得，上不上顶)', '【晋升渠道】', '公司内部提升，发展空间大，晋升快，有完善的晋升制度体系：', '业务代表——业务领队——主管——总监——区域经理', '（我们不分先来后到，更注重个人素养和业务能力！能者先达，发展前景乐观！）', '【福利】', '1、免费提供员工住宿，宿舍有空调、洗衣机、24小时热水供应', '2、集团公司每年组织两次以上国际国内旅游，公司内定期聚会、野外生存、户外拓展训练假日旅游、生日、带薪年Party假等；', '不管你失败多少次,不论你是何学历,不管是工厂技工,还是刚毕业的大学生或是餐厅服务员,还是农村的孩子,只要你有梦想,有态度,有决心,有行动,就可以加入我们公司的团队,帮助你成长,发展,让你更优秀,因为我们可以把你培养成下一个事业成功者,欢迎咨询、来访。', '18~30岁有意者请直接投递简历，方便联系，谢谢！', '公司地址：芙蓉区芙蓉中路定王台定王大厦26楼2627室']"
长沙锦勤环保科技有限公司,10000人以上,上市公司,长沙-芙蓉区,高薪业务+住宿+福利,6-8千/月,"['【企业介绍】', '公司成立于2004年，是中国做环保产业，受国家关注，受各大经济时报关注并报道的企业。公司秉承自己研发、生产、销售一体化企业发展战略，目前规模已达800余家分公司，帮助800位内部销售人员成为成功职场人士，员工人数达3万人，企业目前正在如火如荼的发展。', '【职位要求】', '1、18—30岁，男女不限', '2、积极主动，有较好的沟通能力。具有亲和力。', '3、应届毕业生、退伍军人以及有销售经验者优先录用。', '【岗位职责】', '1、线上线下整合营销，团队协作式工作方式，实体产品销售', '2、定期与客户沟通，建立良好的长期合作关系；开拓新市场，发展新客户，增加产品销售范围。', '3、团队合作精神非常融洽，一对一带薪培训、', '【薪资体系】', '1，底薪3000+高提成+线上订单，转无责底薪4500+高提成+线上订单,', '2，提成30%起+日奖+周奖+月奖+年终奖+线上订单(日收入200-600不等 多劳多得，上不上顶)', '【晋升渠道】', '公司内部提升，发展空间大，晋升快，有完善的晋升制度体系：', '业务代表——业务领队——主管——总监——区域经理', '（我们不分先来后到，更注重个人素养和业务能力！能者先达，发展前景乐观！）', '【福利】', '1、免费提供员工住宿，宿舍有空调、洗衣机、24小时热水供应', '2、集团公司每年组织两次以上国际国内旅游，公司内定期聚会、野外生存、户外拓展训练假日旅游、生日、带薪年Party假等；', '不管你失败多少次,不论你是何学历,不管是工厂技工,还是刚毕业的大学生或是餐厅服务员,还是农村的孩子,只要你有梦想,有态度,有决心,有行动,就可以加入我们公司的团队,帮助你成长,发展,让你更优秀,因为我们可以把你培养成下一个事业成功者,欢迎咨询、来访。', '18~30岁有意者请直接投递简历，方便联系，谢谢！', '公司地址：芙蓉区芙蓉中路定王台定王大厦26楼2627室']"
长沙锦勤环保科技有限公司,10000人以上,上市公司,长沙-芙蓉区,高薪销售+住宿+福利,6-8千/月,"['【企业介绍】', '公司成立于2004年，是中国做环保产业，受国家关注，受各大经济时报关注并报道的企业。公司秉承自己研发、生产、销售一体化企业发展战略，目前规模已达800余家分公司，帮助800位内部销售人员成为成功职场人士，员工人数达3万人，企业目前正在如火如荼的发展。', '【职位要求】', '1、18—30岁，男女不限', '2、积极主动，有较好的沟通能力。具有亲和力。', '3、应届毕业生、退伍军人以及有销售经验者优先录用。', '【岗位职责】', '1、线上线下整合营销，团队协作式工作方式，实体产品销售', '2、定期与客户沟通，建立良好的长期合作关系；开拓新市场，发展新客户，增加产品销售范围。', '3、团队合作精神非常融洽，一对一带薪培训、', '【薪资体系】', '1，无责底薪3000+高提成+线上订单，转无责底薪4500+高提成+线上订单,', '2，提成30%起+日奖+周奖+月奖+年终奖+线上订单(日收入200-600不等 多劳多得，上不上顶)', '【晋升渠道】', '公司内部提升，发展空间大，晋升快，有完善的晋升制度体系：', '业务代表——业务领队——主管——总监——区域经理', '（我们不分先来后到，更注重个人素养和业务能力！能者先达，发展前景乐观！）', '【福利】', '1、免费提供员工住宿，宿舍有空调、洗衣机、24小时热水供应', '2、集团公司每年组织两次以上国际国内旅游，公司内定期聚会、野外生存、户外拓展训练假日旅游、生日、带薪年Party假等；', '不管你失败多少次,不论你是何学历,不管是工厂技工,还是刚毕业的大学生或是餐厅服务员,还是农村的孩子,只要你有梦想,有态度,有决心,有行动,就可以加入我们公司的团队,帮助你成长,发展,让你更优秀,因为我们可以把你培养成下一个事业成功者,欢迎咨询、来访。', '18~30岁有意者请直接投递简历，方便联系，谢谢！', '公司地址：芙蓉区芙蓉中路定王台定王大厦26楼2621室']"
长沙锦勤环保科技有限公司,10000人以上,上市公司,长沙-芙蓉区,一带一无经验销售+包住+机会多,6-8千/月,"['【企业介绍】', '公司成立于2004年，是环保产业，受大家关注，受各大经济时报关注并报道的企业。公司秉承自己研发、生产、销售一体化企业发展战略，目前规模已达800余家分公司，帮助800位内部销售人员成为成功职场人士，员工人数达3万人，企业目前正在如火如荼的发展。', '【职位要求】', '1、18—30岁，男女不限', '2、积极主动，有较好的沟通能力。具有亲和力。', '3、应届毕业生、退伍军人以及有销售经验者优先录用。', '【岗位职责】', '1、线上线下整合营销，团队协作式工作方式，实体产品销售', '2、定期与客户沟通，建立良好的长期合作关系；开拓新市场，发展新客户，增加产品销售范围。', '3、团队合作精神非常融洽，一对一带薪培训、', '【薪资体系】', '1，底薪3000+高提成+线上订单，转正底薪4500+高提成+线上订单,', '2，提成30%起+日奖+周奖+月奖+年终奖+线上订单(日收入200-600不等 多劳多得，上不上顶)', '【晋升渠道】', '公司内部提升，发展空间大，晋升快，有完善的晋升制度体系：', '业务代表——业务领队——主管——总监——区域经理', '（我们不分先来后到，更注重个人素养和业务能力！能者先达，发展前景乐观！）', '【福利】', '1、免费提供员工住宿，宿舍有空调、洗衣机、24小时热水供应', '2、集团公司每年组织两次以上国际国内旅游，公司内定期聚会、野外生存、户外拓展训练假日旅游、生日、带薪年Party假等；', '不管你失败多少次,不论你是何学历,不管是工厂技工,还是刚毕业的大学生或是餐厅服务员,还是农村的孩子,只要你有梦想,有态度,有决心,有行动,就可以加入我们公司的团队,帮助你成长,发展,让你更优秀,因为我们可以把你培养成下一个事业成功者,欢迎咨询、来访。', '18~30岁有意者请直接投递简历，方便联系，谢谢！', '公司地址：芙蓉区芙蓉中路定王台定王大厦26楼2627室']"
长沙锦勤环保科技有限公司,10000人以上,上市公司,长沙-芙蓉区,销售实习生,1-1.5万/月,"['【企业介绍】', '公司成立于2004年，是环保产业，受大家关注，受各大经济时报关注并报道的企业。公司秉承自己研发、生产、销售一体化企业发展战略，目前规模已达800余家分公司，帮助800位内部销售人员成为成功职场人士，员工人数达3万人，企业目前正在如火如荼的发展。', '【职位要求】', '1、18—30岁，男女不限', '2、积极主动，有较好的沟通能力。具有亲和力。', '3、应届毕业生、退伍军人以及有销售经验者优先录用。', '【岗位职责】', '1、线上线下整合营销，团队协作式工作方式，实体产品销售', '2、定期与客户沟通，建立良好的长期合作关系；开拓新市场，发展新客户，增加产品销售范围。', '3、团队合作精神非常融洽，一对一带薪培训、', '【薪资体系】', '1，底薪3000+高提成+线上订单，转正底薪4500+高提成+线上订单,', '2，提成30%起+日奖+周奖+月奖+年终奖+线上订单(日收入200-600不等 多劳多得，上不上顶)', '【晋升渠道】', '公司内部提升，发展空间大，晋升快，有完善的晋升制度体系：', '业务代表——业务领队——主管——总监——区域经理', '（我们不分先来后到，更注重个人素养和业务能力！能者先达，发展前景乐观！）', '【福利】', '1、免费提供员工住宿，宿舍有空调、洗衣机、24小时热水供应', '2、集团公司每年组织两次以上国际国内旅游，公司内定期聚会、野外生存、户外拓展训练假日旅游、生日、带薪年Party假等；', '不管你失败多少次,不论你是何学历,不管是工厂技工,还是刚毕业的大学生或是餐厅服务员,还是农村的孩子,只要你有梦想,有态度,有决心,有行动,就可以加入我们公司的团队,帮助你成长,发展,让你更优秀,因为我们可以把你培养成下一个事业成功者,欢迎咨询、来访。', '18~30岁有意者请直接投递简历，方便联系，谢谢！', '公司地址：芙蓉区芙蓉中路定王台定王大厦26楼2627室']"
长沙锦勤环保科技有限公司,10000人以上,上市公司,长沙-芙蓉区,销售百分之30提成日结包住,0.8-1万/月,"['【企业介绍】', '公司成立于2004年，是环保产业，受大家关注，受各大经济时报关注并报道的企业。公司秉承自己研发、生产、销售一体化企业发展战略，目前规模已达800余家分公司，帮助800位内部销售人员成为成功职场人士，员工人数达3万人，企业目前正在如火如荼的发展。', '【职位要求】', '1、18—30岁，男女不限', '2、积极主动，有较好的沟通能力。具有亲和力。', '3、应届毕业生、退伍军人以及有销售经验者优先录用。', '【岗位职责】', '1、线上线下整合营销，团队协作式工作方式，实体产品销售', '2、定期与客户沟通，建立良好的长期合作关系；开拓新市场，发展新客户，增加产品销售范围。', '3、团队合作精神非常融洽，一对一带薪培训、', '【薪资体系】', '1，底薪3000+高提成+线上订单，转正底薪4500+高提成+线上订单,', '2，提成30%起+日奖+周奖+月奖+年终奖+线上订单(日收入200-600不等 多劳多得，上不上顶)', '【晋升渠道】', '公司内部提升，发展空间大，晋升快，有完善的晋升制度体系：', '业务代表——业务领队——主管——总监——区域经理', '（我们不分先来后到，更注重个人素养和业务能力！能者先达，发展前景乐观！）', '【福利】', '1、免费提供员工住宿，宿舍有空调、洗衣机、24小时热水供应', '2、集团公司每年组织两次以上国际国内旅游，公司内定期聚会、野外生存、户外拓展训练假日旅游、生日、带薪年Party假等；', '不管你失败多少次,不论你是何学历,不管是工厂技工,还是刚毕业的大学生或是餐厅服务员,还是农村的孩子,只要你有梦想,有态度,有决心,有行动,就可以加入我们公司的团队,帮助你成长,发展,让你更优秀,因为我们可以把你培养成下一个事业成功者,欢迎咨询、来访。', '18~30岁有意者请直接投递简历，方便联系，谢谢！', '公司地址：芙蓉区芙蓉中路定王台定王大厦26楼2627室']"
长沙锦勤环保科技有限公司,10000人以上,上市公司,长沙-芙蓉区,4500保底销售包住（地铁口）,0.8-1万/月,"['【企业介绍】', '公司成立于2004年，是环保产业，受大家关注，受各大经济时报关注并报道的企业。公司秉承自己研发、生产、销售一体化企业发展战略，目前规模已达800余家分公司，帮助800位内部销售人员成为成功职场人士，员工人数达3万人，企业目前正在如火如荼的发展。', '【职位要求】', '1、18—30岁，男女不限', '2、积极主动，有较好的沟通能力。具有亲和力。', '3、应届毕业生、退伍军人以及有销售经验者优先录用。', '【岗位职责】', '1、线上线下整合营销，团队协作式工作方式，实体产品销售', '2、定期与客户沟通，建立良好的长期合作关系；开拓新市场，发展新客户，增加产品销售范围。', '3、团队合作精神非常融洽，一对一带薪培训、', '【薪资体系】', '1，底薪3000+高提成+线上订单，转正底薪4500+高提成+线上订单,', '2，提成30%起+日奖+周奖+月奖+年终奖+线上订单(日收入200-600不等 多劳多得，上不上顶)', '【晋升渠道】', '公司内部提升，发展空间大，晋升快，有完善的晋升制度体系：', '业务代表——业务领队——主管——总监——区域经理', '（我们不分先来后到，更注重个人素养和业务能力！能者先达，发展前景乐观！）', '【福利】', '1、免费提供员工住宿，宿舍有空调、洗衣机、24小时热水供应', '2、集团公司每年组织两次以上国际国内旅游，公司内定期聚会、野外生存、户外拓展训练假日旅游、生日、带薪年Party假等；', '不管你失败多少次,不论你是何学历,不管是工厂技工,还是刚毕业的大学生或是餐厅服务员,还是农村的孩子,只要你有梦想,有态度,有决心,有行动,就可以加入我们公司的团队,帮助你成长,发展,让你更优秀,因为我们可以把你培养成下一个事业成功者,欢迎咨询、来访。', '18~30岁有意者请直接投递简历，方便联系，谢谢！', '公司地址：芙蓉区芙蓉中路定王台定王大厦26楼2627室']"
长沙锦勤环保科技有限公司,10000人以上,上市公司,长沙-芙蓉区,高薪招聘销售五险包住高提成,0.8-1万/月,"['【企业介绍】', '公司成立于2004年，是中国做环保产业，受国家关注，受各大经济时报关注并报道的企业。公司秉承自己研发、生产、销售一体化企业发展战略，目前规模已达800余家分公司，帮助800位内部销售人员成为成功职场人士，员工人数达3万人，企业目前正在如火如荼的发展，公司产品由明星谭维维代言。', '【职位要求】', '1、18—30岁，男女不限', '2、积极主动，有较好的沟通能力。具有亲和力。', '3、应届毕业生、退伍军人以及有销售经验者优先录用。', '【岗位职责】', '1、线上线下整合营销，团队协作式工作方式，实体产品销售', '2、定期与客户沟通，建立良好的长期合作关系；开拓新市场，发展新客户，增加产品销售范围。', '3、团队合作精神非常融洽，一对一带薪培训、', '【薪资体系】', '1，底薪3000+高提成+线上订单，转正底薪4500+高提成+线上订单,', '2，提成30%起+日奖+周奖+月奖+年终奖+线上订单(日收入200-600不等 多劳多得，上不上顶)', '【晋升渠道】', '公司内部提升，发展空间大，晋升快，有完善的晋升制度体系：', '业务代表——业务领队——主管——总监——区域经理', '（我们不分先来后到，更注重个人素养和业务能力！能者先达，发展前景乐观！）', '【福利】', '1、免费提供员工住宿，宿舍有空调、洗衣机、24小时热水供应', '2、集团公司每年组织两次以上国际国内旅游，公司内定期聚会、野外生存、户外拓展训练假日旅游、生日、带薪年Party假等；', '不管你失败多少次,不论你是何学历,不管是工厂技工,还是刚毕业的大学生或是餐厅服务员,还是农村的孩子,只要你有梦想,有态度,有决心,有行动,就可以加入我们公司的团队,帮助你成长,发展,让你更优秀,因为我们可以把你培养成下一个事业成功者,欢迎咨询、来访。', '18~30岁有意者请直接投递简历，方便联系，谢谢！', '公司地址：芙蓉区芙蓉中路定王台定王大厦26楼2621室']"
长沙锦勤环保科技有限公司,10000人以上,上市公司,长沙-芙蓉区,招销售4-8K+带薪培训+包住,4-8千/月,"['【企业介绍】', '公司成立于2004年，是做环保产业，受家关注，受各大经济时报关注并报道的企业。公司秉承自己研发、生产、销售一体化企业发展战略，目前规模已达800余家分公司，帮助800位内部销售人员成为成功职场人士，员工人数达3万人，企业目前正在如火如荼的发展。', '【职位要求】', '1、18—30岁，男女不限', '2、积极主动，有较好的沟通能力。具有亲和力。', '3、应届毕业生、退伍军人以及有销售经验者优先录用。', '【岗位职责】', '1、线上线下整合营销，团队协作式工作方式，实体产品销售', '2、定期与客户沟通，建立良好的长期合作关系；开拓新市场，发展新客户，增加产品销售范围。', '3、团队合作精神非常融洽，一对一带薪培训、', '【薪资体系】', '1，无责底薪3000+高提成+线上订单，转无责底薪4500+高提成+线上订单,', '2，提成30%起+日奖+周奖+月奖+年终奖+线上订单(日收入200-600不等 多劳多得，上不上顶)', '【晋升渠道】', '公司内部提升，发展空间大，晋升快，有完善的晋升制度体系：', '业务代表——业务领队——主管——总监——区域经理', '（我们不分先来后到，更注重个人素养和业务能力！能者先达，发展前景乐观！）', '【福利】', '1、免费提供员工住宿，宿舍有空调、洗衣机、24小时热水供应', '2、集团公司每年组织两次以上国际国内旅游，公司内定期聚会、野外生存、户外拓展训练假日旅游、生日、带薪年Party假等；', '不管你失败多少次,不论你是何学历,不管是工厂技工,还是刚毕业的大学生或是餐厅服务员,还是农村的孩子,只要你有梦想,有态度,有决心,有行动,就可以加入我们公司的团队,帮助你成长,发展,让你更优秀,因为我们可以把你培养成下一个事业成功者,欢迎咨询、来访。', '18~30岁有意者请直接投递简历，方便联系，谢谢！', '公司地址：芙蓉区芙蓉中路定王台定王大厦26楼2621室']"
长沙锦勤环保科技有限公司,10000人以上,上市公司,长沙-芙蓉区,招销售无需经验3-6K+带薪培训+包住,1-1.5万/月,"['【企业介绍】', '公司成立于2004年，是环保产业，受大家关注，受各大经济时报关注并报道的企业。公司秉承自己研发、生产、销售一体化企业发展战略，目前规模已达800余家分公司，帮助800位内部销售人员成为成功职场人士，员工人数达3万人，企业目前正在如火如荼的发展。', '【职位要求】', '1、18—30岁，男女不限', '2、积极主动，有较好的沟通能力。具有亲和力。', '3、应届毕业生、退伍军人以及有销售经验者优先录用。', '【岗位职责】', '1、线上线下整合营销，团队协作式工作方式，实体产品销售', '2、定期与客户沟通，建立良好的长期合作关系；开拓新市场，发展新客户，增加产品销售范围。', '3、团队合作精神非常融洽，一对一带薪培训、', '【薪资体系】', '1，底薪3000+高提成+线上订单，转正底薪4500+高提成+线上订单,', '2，提成30%起+日奖+周奖+月奖+年终奖+线上订单(日收入200-600不等 多劳多得，上不上顶)', '【晋升渠道】', '公司内部提升，发展空间大，晋升快，有完善的晋升制度体系：', '业务代表——业务领队——主管——总监——区域经理', '（我们不分先来后到，更注重个人素养和业务能力！能者先达，发展前景乐观！）', '【福利】', '1、免费提供员工住宿，宿舍有空调、洗衣机、24小时热水供应', '2、集团公司每年组织两次以上国际国内旅游，公司内定期聚会、野外生存、户外拓展训练假日旅游、生日、带薪年Party假等；', '不管你失败多少次,不论你是何学历,不管是工厂技工,还是刚毕业的大学生或是餐厅服务员,还是农村的孩子,只要你有梦想,有态度,有决心,有行动,就可以加入我们公司的团队,帮助你成长,发展,让你更优秀,因为我们可以把你培养成下一个事业成功者,欢迎咨询、来访。', '18~30岁有意者请直接投递简历，方便联系，谢谢！', '公司地址：芙蓉区芙蓉中路定王台定王大厦26楼2627室']"
长沙锦勤环保科技有限公司,10000人以上,上市公司,长沙-芙蓉区,销售代表均薪7K+包住+上班自由,1-1.5万/月,"['【企业介绍】', '公司成立于2004年，是环保产业，受大家关注，受各大经济时报关注并报道的企业。公司秉承自己研发、生产、销售一体化企业发展战略，目前规模已达800余家分公司，帮助800位内部销售人员成为成功职场人士，员工人数达3万人，企业目前正在如火如荼的发展。', '【职位要求】', '1、18—30岁，男女不限', '2、积极主动，有较好的沟通能力。具有亲和力。', '3、应届毕业生、退伍军人以及有销售经验者优先录用。', '【岗位职责】', '1、线上线下整合营销，团队协作式工作方式，实体产品销售', '2、定期与客户沟通，建立良好的长期合作关系；开拓新市场，发展新客户，增加产品销售范围。', '3、团队合作精神非常融洽，一对一带薪培训、', '【薪资体系】', '1，底薪3000+高提成+线上订单，转正底薪4500+高提成+线上订单,', '2，提成30%起+日奖+周奖+月奖+年终奖+线上订单(日收入200-600不等 多劳多得，上不上顶)', '【晋升渠道】', '公司内部提升，发展空间大，晋升快，有完善的晋升制度体系：', '业务代表——业务领队——主管——总监——区域经理', '（我们不分先来后到，更注重个人素养和业务能力！能者先达，发展前景乐观！）', '【福利】', '1、免费提供员工住宿，宿舍有空调、洗衣机、24小时热水供应', '2、集团公司每年组织两次以上国际国内旅游，公司内定期聚会、野外生存、户外拓展训练假日旅游、生日、带薪年Party假等；', '不管你失败多少次,不论你是何学历,不管是工厂技工,还是刚毕业的大学生或是餐厅服务员,还是农村的孩子,只要你有梦想,有态度,有决心,有行动,就可以加入我们公司的团队,帮助你成长,发展,让你更优秀,因为我们可以把你培养成下一个事业成功者,欢迎咨询、来访。', '18~30岁有意者请直接投递简历，方便联系，谢谢！', '公司地址：芙蓉区芙蓉中路定王台定王大厦26楼2627室']"
长沙锦勤环保科技有限公司,10000人以上,上市公司,长沙-芙蓉区,急招销售4.5底+带薪培训+供宿,1-1.5万/月,"['【企业介绍】', '公司成立于2004年，是环保产业，受大家关注，受各大经济时报关注并报道的企业。公司秉承自己研发、生产、销售一体化企业发展战略，目前规模已达800余家分公司，帮助800位内部销售人员成为成功职场人士，员工人数达3万人，企业目前正在如火如荼的发展。', '【职位要求】', '1、18—30岁，男女不限', '2、积极主动，有较好的沟通能力。具有亲和力。', '3、应届毕业生、退伍军人以及有销售经验者优先录用。', '【岗位职责】', '1、线上线下整合营销，团队协作式工作方式，实体产品销售', '2、定期与客户沟通，建立良好的长期合作关系；开拓新市场，发展新客户，增加产品销售范围。', '3、团队合作精神非常融洽，一对一带薪培训、', '【薪资体系】', '1，底薪3000+高提成+线上订单，转正底薪4500+高提成+线上订单,', '2，提成30%起+日奖+周奖+月奖+年终奖+线上订单(日收入200-600不等 多劳多得，上不上顶)', '【晋升渠道】', '公司内部提升，发展空间大，晋升快，有完善的晋升制度体系：', '业务代表——业务领队——主管——总监——区域经理', '（我们不分先来后到，更注重个人素养和业务能力！能者先达，发展前景乐观！）', '【福利】', '1、免费提供员工住宿，宿舍有空调、洗衣机、24小时热水供应', '2、集团公司每年组织两次以上国际国内旅游，公司内定期聚会、野外生存、户外拓展训练假日旅游、生日、带薪年Party假等；', '不管你失败多少次,不论你是何学历,不管是工厂技工,还是刚毕业的大学生或是餐厅服务员,还是农村的孩子,只要你有梦想,有态度,有决心,有行动,就可以加入我们公司的团队,帮助你成长,发展,让你更优秀,因为我们可以把你培养成下一个事业成功者,欢迎咨询、来访。', '18~30岁有意者请直接投递简历，方便联系，谢谢！', '公司地址：芙蓉区芙蓉中路定王台定王大厦26楼2627室']"
长沙锦勤环保科技有限公司,10000人以上,上市公司,长沙-芙蓉区,快消品销售代表6-1W+供宿+公平晋升,0.6-1万/月,"['【企业介绍】', '公司成立于2004年，是环保产业，受大家关注，受各大经济时报关注并报道的企业。公司秉承自己研发、生产、销售一体化企业发展战略，目前规模已达800余家分公司，帮助800位内部销售人员成为成功职场人士，员工人数达3万人，企业目前正在如火如荼的发展。', '【职位要求】', '1、18—30岁，男女不限', '2、积极主动，有较好的沟通能力。具有亲和力。', '3、应届毕业生、退伍军人以及有销售经验者优先录用。', '【岗位职责】', '1、线上线下整合营销，团队协作式工作方式，实体产品销售', '2、定期与客户沟通，建立良好的长期合作关系；开拓新市场，发展新客户，增加产品销售范围。', '3、团队合作精神非常融洽，一对一带薪培训、', '【薪资体系】', '1，底薪3000+高提成+线上订单，转正底薪4500+高提成+线上订单,', '2，提成30%起+日奖+周奖+月奖+年终奖+线上订单(日收入200-600不等 多劳多得，上不上顶)', '【晋升渠道】', '公司内部提升，发展空间大，晋升快，有完善的晋升制度体系：', '业务代表——业务领队——主管——总监——区域经理', '（我们不分先来后到，更注重个人素养和业务能力！能者先达，发展前景乐观！）', '【福利】', '1、免费提供员工住宿，宿舍有空调、洗衣机、24小时热水供应', '2、集团公司每年组织两次以上国际国内旅游，公司内定期聚会、野外生存、户外拓展训练假日旅游、生日、带薪年Party假等；', '不管你失败多少次,不论你是何学历,不管是工厂技工,还是刚毕业的大学生或是餐厅服务员,还是农村的孩子,只要你有梦想,有态度,有决心,有行动,就可以加入我们公司的团队,帮助你成长,发展,让你更优秀,因为我们可以把你培养成下一个事业成功者,欢迎咨询、来访。', '18~30岁有意者请直接投递简历，方便联系，谢谢！', '公司地址：芙蓉区芙蓉中路定王台定王大厦26楼2627室']"
长沙锦勤环保科技有限公司,10000人以上,上市公司,长沙-芙蓉区,诚聘销售5-8K+高提成+住宿,1-1.5万/月,"['【企业介绍】', '公司成立于2004年，是环保产业，受大家关注，受各大经济时报关注并报道的企业。公司秉承自己研发、生产、销售一体化企业发展战略，目前规模已达800余家分公司，帮助800位内部销售人员成为成功职场人士，员工人数达3万人，企业目前正在如火如荼的发展。', '【职位要求】', '1、18—30岁，男女不限', '2、积极主动，有较好的沟通能力。具有亲和力。', '3、应届毕业生、退伍军人以及有销售经验者优先录用。', '【岗位职责】', '1、线上线下整合营销，团队协作式工作方式，实体产品销售', '2、定期与客户沟通，建立良好的长期合作关系；开拓新市场，发展新客户，增加产品销售范围。', '3、团队合作精神非常融洽，一对一带薪培训、', '【薪资体系】', '1，底薪3000+高提成+线上订单，转正底薪4500+高提成+线上订单,', '2，提成30%起+日奖+周奖+月奖+年终奖+线上订单(日收入200-600不等 多劳多得，上不上顶)', '【晋升渠道】', '公司内部提升，发展空间大，晋升快，有完善的晋升制度体系：', '业务代表——业务领队——主管——总监——区域经理', '（我们不分先来后到，更注重个人素养和业务能力！能者先达，发展前景乐观！）', '【福利】', '1、免费提供员工住宿，宿舍有空调、洗衣机、24小时热水供应', '2、集团公司每年组织两次以上国际国内旅游，公司内定期聚会、野外生存、户外拓展训练假日旅游、生日、带薪年Party假等；', '不管你失败多少次,不论你是何学历,不管是工厂技工,还是刚毕业的大学生或是餐厅服务员,还是农村的孩子,只要你有梦想,有态度,有决心,有行动,就可以加入我们公司的团队,帮助你成长,发展,让你更优秀,因为我们可以把你培养成下一个事业成功者,欢迎咨询、来访。', '18~30岁有意者请直接投递简历，方便联系，谢谢！', '公司地址：芙蓉区芙蓉中路定王台定王大厦26楼2627室']"
